 x, y, z, pressure, velmag, vx, vy, vz
  2.9032,   0.0323,   0.0000,   0.3070,  0.20047,  0.20047,  0.00017,  0.00000
  2.9032,   0.0645,   0.0000,   0.3071,  0.38587,  0.38587,  0.00062,  0.00000
  2.9032,   0.0968,   0.0000,   0.3072,  0.55582,  0.55582,  0.00128,  0.00000
  2.9032,   0.1290,   0.0000,   0.3072,  0.70990,  0.70989,  0.00209,  0.00000
  2.9032,   0.1613,   0.0000,   0.3073,  0.84775,  0.84775,  0.00296,  0.00000
  2.9032,   0.1935,   0.0000,   0.3073,  0.96925,  0.96924,  0.00378,  0.00000
  2.9032,   0.2258,   0.0000,   0.3074,  1.07451,  1.07450,  0.00448,  0.00000
  2.9032,   0.2581,   0.0000,   0.3075,  1.16402,  1.16401,  0.00497,  0.00000
  2.9032,   0.2903,   0.0000,   0.3076,  1.23858,  1.23856,  0.00519,  0.00000
  2.9032,   0.3226,   0.0000,   0.3076,  1.29922,  1.29921,  0.00510,  0.00000
  2.9032,   0.3548,   0.0000,   0.3077,  1.34718,  1.34717,  0.00471,  0.00000
  2.9032,   0.3871,   0.0000,   0.3078,  1.38369,  1.38368,  0.00401,  0.00000
  2.9032,   0.4194,   0.0000,   0.3078,  1.40991,  1.40991,  0.00306,  0.00000
  2.9032,   0.4516,   0.0000,   0.3079,  1.42683,  1.42683,  0.00192,  0.00000
  2.9032,   0.4839,   0.0000,   0.3079,  1.43511,  1.43511,  0.00065,  0.00000
  2.9032,   0.5161,   0.0000,   0.3079,  1.43511,  1.43511, -0.00065,  0.00000
  2.9032,   0.5484,   0.0000,   0.3079,  1.42683,  1.42683, -0.00192,  0.00000
  2.9032,   0.5806,   0.0000,   0.3078,  1.40991,  1.40991, -0.00306,  0.00000
  2.9032,   0.6129,   0.0000,   0.3078,  1.38369,  1.38368, -0.00401,  0.00000
  2.9032,   0.6452,   0.0000,   0.3077,  1.34718,  1.34717, -0.00471,  0.00000
  2.9032,   0.6774,   0.0000,   0.3076,  1.29922,  1.29921, -0.00510,  0.00000
  2.9032,   0.7097,   0.0000,   0.3076,  1.23858,  1.23856, -0.00519,  0.00000
  2.9032,   0.7419,   0.0000,   0.3075,  1.16402,  1.16401, -0.00497,  0.00000
  2.9032,   0.7742,   0.0000,   0.3074,  1.07451,  1.07450, -0.00448,  0.00000
  2.9032,   0.8065,   0.0000,   0.3073,  0.96925,  0.96924, -0.00378,  0.00000
  2.9032,   0.8387,   0.0000,   0.3073,  0.84775,  0.84775, -0.00296,  0.00000
  2.9032,   0.8710,   0.0000,   0.3072,  0.70990,  0.70989, -0.00209,  0.00000
  2.9032,   0.9032,   0.0000,   0.3072,  0.55582,  0.55582, -0.00128,  0.00000
  2.9032,   0.9355,   0.0000,   0.3071,  0.38587,  0.38587, -0.00062,  0.00000
  2.9032,   0.9677,   0.0000,   0.3070,  0.20047,  0.20047, -0.00017,  0.00000
  2.9032,   1.0000,   0.0000,   0.3070,  0.00000,  0.00000,  0.00000,  0.00000
  3.2258,   0.0000,   0.0000,   0.2617,  0.00000,  0.00000,  0.00000,  0.00000
  3.2258,   0.0323,   0.0000,   0.2617,  0.19777,  0.19777,  0.00013,  0.00000
  3.2258,   0.0645,   0.0000,   0.2618,  0.38099,  0.38099,  0.00048,  0.00000
  3.2258,   0.0968,   0.0000,   0.2618,  0.54935,  0.54935,  0.00100,  0.00000
  3.2258,   0.1290,   0.0000,   0.2619,  0.70255,  0.70255,  0.00164,  0.00000
  3.2258,   0.1613,   0.0000,   0.2619,  0.84030,  0.84030,  0.00232,  0.00000
  3.2258,   0.1935,   0.0000,   0.2620,  0.96249,  0.96248,  0.00297,  0.00000
  3.2258,   0.2258,   0.0000,   0.2620,  1.06920,  1.06920,  0.00353,  0.00000
  3.2258,   0.2581,   0.0000,   0.2621,  1.16079,  1.16078,  0.00393,  0.00000
  3.2258,   0.2903,   0.0000,   0.2621,  1.23787,  1.23786,  0.00412,  0.00000
  3.2258,   0.3226,   0.0000,   0.2622,  1.30126,  1.30125,  0.00407,  0.00000
  3.2258,   0.3548,   0.0000,   0.2623,  1.35194,  1.35193,  0.00377,  0.00000
  3.2258,   0.3871,   0.0000,   0.2623,  1.39093,  1.39093,  0.00322,  0.00000
  3.2258,   0.4194,   0.0000,   0.2623,  1.41920,  1.41920,  0.00247,  0.00000
  3.2258,   0.4516,   0.0000,   0.2624,  1.43756,  1.43756,  0.00155,  0.00000
  3.2258,   0.4839,   0.0000,   0.2624,  1.44660,  1.44660,  0.00053,  0.00000
  3.2258,   0.5161,   0.0000,   0.2624,  1.44660,  1.44660, -0.00053,  0.00000
  3.2258,   0.5484,   0.0000,   0.2624,  1.43756,  1.43756, -0.00155,  0.00000
  3.2258,   0.5806,   0.0000,   0.2623,  1.41920,  1.41920, -0.00247,  0.00000
  3.2258,   0.6129,   0.0000,   0.2623,  1.39093,  1.39093, -0.00322,  0.00000
  3.2258,   0.6452,   0.0000,   0.2623,  1.35194,  1.35193, -0.00377,  0.00000
  3.2258,   0.6774,   0.0000,   0.2622,  1.30126,  1.30125, -0.00407,  0.00000
  3.2258,   0.7097,   0.0000,   0.2621,  1.23787,  1.23786, -0.00412,  0.00000
  3.2258,   0.7419,   0.0000,   0.2621,  1.16079,  1.16078, -0.00393,  0.00000
  3.2258,   0.7742,   0.0000,   0.2620,  1.06920,  1.06920, -0.00353,  0.00000
  3.2258,   0.8065,   0.0000,   0.2620,  0.96249,  0.96248, -0.00297,  0.00000
  3.2258,   0.8387,   0.0000,   0.2619,  0.84030,  0.84030, -0.00232,  0.00000
  3.2258,   0.8710,   0.0000,   0.2619,  0.70255,  0.70255, -0.00164,  0.00000
  3.2258,   0.9032,   0.0000,   0.2618,  0.54935,  0.54935, -0.00100,  0.00000
  3.2258,   0.9355,   0.0000,   0.2618,  0.38099,  0.38099, -0.00048,  0.00000
  3.2258,   0.9677,   0.0000,   0.2617,  0.19777,  0.19777, -0.00013,  0.00000
  3.2258,   1.0000,   0.0000,   0.2617,  0.00000,  0.00000,  0.00000,  0.00000
  3.5484,   0.0000,   0.0000,   0.2177,  0.00000,  0.00000,  0.00000,  0.00000
  3.5484,   0.0323,   0.0000,   0.2177,  0.19565,  0.19565,  0.00010,  0.00000
  3.5484,   0.0645,   0.0000,   0.2178,  0.37714,  0.37714,  0.00038,  0.00000
  3.5484,   0.0968,   0.0000,   0.2178,  0.54426,  0.54426,  0.00079,  0.00000
  3.5484,   0.1290,   0.0000,   0.2178,  0.69675,  0.69675,  0.00130,  0.00000
  3.5484,   0.1613,   0.0000,   0.2179,  0.83439,  0.83439,  0.00184,  0.00000
  3.5484,   0.1935,   0.0000,   0.2179,  0.95709,  0.95709,  0.00236,  0.00000
  3.5484,   0.2258,   0.0000,   0.2180,  1.06491,  1.06491,  0.00281,  0.00000
  3.5484,   0.2581,   0.0000,   0.2180,  1.15812,  1.15811,  0.00313,  0.00000
  3.5484,   0.2903,   0.0000,   0.2180,  1.23719,  1.23718,  0.00329,  0.00000
  3.5484,   0.3226,   0.0000,   0.2181,  1.30278,  1.30277,  0.00326,  0.00000
  3.5484,   0.3548,   0.0000,   0.2181,  1.35567,  1.35566,  0.00303,  0.00000
  3.5484,   0.3871,   0.0000,   0.2182,  1.39669,  1.39669,  0.00259,  0.00000
  3.5484,   0.4194,   0.0000,   0.2182,  1.42665,  1.42665,  0.00199,  0.00000
  3.5484,   0.4516,   0.0000,   0.2182,  1.44621,  1.44621,  0.00125,  0.00000
  3.5484,   0.4839,   0.0000,   0.2182,  1.45587,  1.45587,  0.00043,  0.00000
  3.5484,   0.5161,   0.0000,   0.2182,  1.45587,  1.45587, -0.00043,  0.00000
  3.5484,   0.5484,   0.0000,   0.2182,  1.44621,  1.44621, -0.00125,  0.00000
  3.5484,   0.5806,   0.0000,   0.2182,  1.42665,  1.42665, -0.00199,  0.00000
  3.5484,   0.6129,   0.0000,   0.2182,  1.39669,  1.39669, -0.00259,  0.00000
  3.5484,   0.6452,   0.0000,   0.2181,  1.35567,  1.35566, -0.00303,  0.00000
  3.5484,   0.6774,   0.0000,   0.2181,  1.30278,  1.30277, -0.00326,  0.00000
  3.5484,   0.7097,   0.0000,   0.2180,  1.23719,  1.23718, -0.00329,  0.00000
  3.5484,   0.7419,   0.0000,   0.2180,  1.15812,  1.15811, -0.00313,  0.00000
  3.5484,   0.7742,   0.0000,   0.2180,  1.06491,  1.06491, -0.00281,  0.00000
  3.5484,   0.8065,   0.0000,   0.2179,  0.95709,  0.95709, -0.00236,  0.00000
  3.5484,   0.8387,   0.0000,   0.2179,  0.83439,  0.83439, -0.00184,  0.00000
  3.5484,   0.8710,   0.0000,   0.2178,  0.69675,  0.69675, -0.00130,  0.00000
  3.5484,   0.9032,   0.0000,   0.2178,  0.54426,  0.54426, -0.00079,  0.00000
  3.5484,   0.9355,   0.0000,   0.2178,  0.37714,  0.37714, -0.00038,  0.00000
  3.5484,   0.9677,   0.0000,   0.2177,  0.19565,  0.19565, -0.00010,  0.00000
  3.5484,   1.0000,   0.0000,   0.2177,  0.00000,  0.00000,  0.00000,  0.00000
  3.8710,   0.0000,   0.0000,   0.1747,  0.00000,  0.00000,  0.00000,  0.00000
  3.8710,   0.0323,   0.0000,   0.1747,  0.19396,  0.19396,  0.00008,  0.00000
  3.8710,   0.0645,   0.0000,   0.1748,  0.37409,  0.37409,  0.00030,  0.00000
  3.8710,   0.0968,   0.0000,   0.1748,  0.54021,  0.54021,  0.00063,  0.00000
  3.8710,   0.1290,   0.0000,   0.1748,  0.69213,  0.69213,  0.00103,  0.00000
  3.8710,   0.1613,   0.0000,   0.1749,  0.82967,  0.82967,  0.00146,  0.00000
  3.8710,   0.1935,   0.0000,   0.1749,  0.95276,  0.95276,  0.00188,  0.00000
  3.8710,   0.2258,   0.0000,   0.1749,  1.06145,  1.06144,  0.00224,  0.00000
  3.8710,   0.2581,   0.0000,   0.1749,  1.15593,  1.15593,  0.00251,  0.00000
  3.8710,   0.2903,   0.0000,   0.1750,  1.23658,  1.23658,  0.00264,  0.00000
  3.8710,   0.3226,   0.0000,   0.1750,  1.30393,  1.30393,  0.00262,  0.00000
  3.8710,   0.3548,   0.0000,   0.1750,  1.35861,  1.35861,  0.00244,  0.00000
  3.8710,   0.3871,   0.0000,   0.1751,  1.40129,  1.40129,  0.00209,  0.00000
  3.8710,   0.4194,   0.0000,   0.1751,  1.43263,  1.43263,  0.00161,  0.00000
  3.8710,   0.4516,   0.0000,   0.1751,  1.45319,  1.45319,  0.00101,  0.00000
  3.8710,   0.4839,   0.0000,   0.1751,  1.46337,  1.46337,  0.00034,  0.00000
  3.8710,   0.5161,   0.0000,   0.1751,  1.46337,  1.46337, -0.00034,  0.00000
  3.8710,   0.5484,   0.0000,   0.1751,  1.45319,  1.45319, -0.00101,  0.00000
  3.8710,   0.5806,   0.0000,   0.1751,  1.43263,  1.43263, -0.00161,  0.00000
  3.8710,   0.6129,   0.0000,   0.1751,  1.40129,  1.40129, -0.00209,  0.00000
  3.8710,   0.6452,   0.0000,   0.1750,  1.35861,  1.35861, -0.00244,  0.00000
  3.8710,   0.6774,   0.0000,   0.1750,  1.30393,  1.30393, -0.00262,  0.00000
  3.8710,   0.7097,   0.0000,   0.1750,  1.23658,  1.23658, -0.00264,  0.00000
  3.8710,   0.7419,   0.0000,   0.1749,  1.15593,  1.15593, -0.00251,  0.00000
  3.8710,   0.7742,   0.0000,   0.1749,  1.06145,  1.06144, -0.00224,  0.00000
  3.8710,   0.8065,   0.0000,   0.1749,  0.95276,  0.95276, -0.00188,  0.00000
  3.8710,   0.8387,   0.0000,   0.1749,  0.82967,  0.82967, -0.00146,  0.00000
  3.8710,   0.8710,   0.0000,   0.1748,  0.69213,  0.69213, -0.00103,  0.00000
  3.8710,   0.9032,   0.0000,   0.1748,  0.54021,  0.54021, -0.00063,  0.00000
  3.8710,   0.9355,   0.0000,   0.1748,  0.37409,  0.37409, -0.00030,  0.00000
  3.8710,   0.9677,   0.0000,   0.1747,  0.19396,  0.19396, -0.00008,  0.00000
  3.8710,   1.0000,   0.0000,   0.1747,  0.00000,  0.00000,  0.00000,  0.00000
  4.1935,   0.0000,   0.0000,   0.1325,  0.00000,  0.00000,  0.00000,  0.00000
  4.1935,   0.0323,   0.0000,   0.1326,  0.19261,  0.19261,  0.00007,  0.00000
  4.1935,   0.0645,   0.0000,   0.1326,  0.37164,  0.37164,  0.00024,  0.00000
  4.1935,   0.0968,   0.0000,   0.1326,  0.53697,  0.53697,  0.00051,  0.00000
  4.1935,   0.1290,   0.0000,   0.1326,  0.68843,  0.68843,  0.00083,  0.00000
  4.1935,   0.1613,   0.0000,   0.1327,  0.82589,  0.82589,  0.00117,  0.00000
  4.1935,   0.1935,   0.0000,   0.1327,  0.94929,  0.94929,  0.00151,  0.00000
  4.1935,   0.2258,   0.0000,   0.1327,  1.05865,  1.05865,  0.00180,  0.00000
  4.1935,   0.2581,   0.0000,   0.1327,  1.15414,  1.15414,  0.00202,  0.00000
  4.1935,   0.2903,   0.0000,   0.1328,  1.23606,  1.23606,  0.00213,  0.00000
  4.1935,   0.3226,   0.0000,   0.1328,  1.30483,  1.30483,  0.00211,  0.00000
  4.1935,   0.3548,   0.0000,   0.1328,  1.36095,  1.36095,  0.00197,  0.00000
  4.1935,   0.3871,   0.0000,   0.1328,  1.40499,  1.40498,  0.00169,  0.00000
  4.1935,   0.4194,   0.0000,   0.1329,  1.43746,  1.43746,  0.00130,  0.00000
  4.1935,   0.4516,   0.0000,   0.1329,  1.45883,  1.45883,  0.00082,  0.00000
  4.1935,   0.4839,   0.0000,   0.1329,  1.46943,  1.46943,  0.00028,  0.00000
  4.1935,   0.5161,   0.0000,   0.1329,  1.46943,  1.46943, -0.00028,  0.00000
  4.1935,   0.5484,   0.0000,   0.1329,  1.45883,  1.45883, -0.00082,  0.00000
  4.1935,   0.5806,   0.0000,   0.1329,  1.43746,  1.43746, -0.00130,  0.00000
  4.1935,   0.6129,   0.0000,   0.1328,  1.40499,  1.40498, -0.00169,  0.00000
  4.1935,   0.6452,   0.0000,   0.1328,  1.36095,  1.36095, -0.00197,  0.00000
  4.1935,   0.6774,   0.0000,   0.1328,  1.30483,  1.30483, -0.00211,  0.00000
  4.1935,   0.7097,   0.0000,   0.1328,  1.23606,  1.23606, -0.00213,  0.00000
  4.1935,   0.7419,   0.0000,   0.1327,  1.15414,  1.15414, -0.00202,  0.00000
  4.1935,   0.7742,   0.0000,   0.1327,  1.05865,  1.05865, -0.00180,  0.00000
  4.1935,   0.8065,   0.0000,   0.1327,  0.94929,  0.94929, -0.00151,  0.00000
  4.1935,   0.8387,   0.0000,   0.1327,  0.82589,  0.82589, -0.00117,  0.00000
  4.1935,   0.8710,   0.0000,   0.1326,  0.68843,  0.68843, -0.00083,  0.00000
  4.1935,   0.9032,   0.0000,   0.1326,  0.53697,  0.53697, -0.00051,  0.00000
  4.1935,   0.9355,   0.0000,   0.1326,  0.37164,  0.37164, -0.00024,  0.00000
  4.1935,   0.9677,   0.0000,   0.1326,  0.19261,  0.19261, -0.00007,  0.00000
  4.1935,   1.0000,   0.0000,   0.1325,  0.00000,  0.00000,  0.00000,  0.00000
  4.5161,   0.0000,   0.0000,   0.0910,  0.00000,  0.00000,  0.00000,  0.00000
  4.5161,   0.0323,   0.0000,   0.0911,  0.19152,  0.19152,  0.00005,  0.00000
  4.5161,   0.0645,   0.0000,   0.0911,  0.36968,  0.36968,  0.00020,  0.00000
  4.5161,   0.0968,   0.0000,   0.0911,  0.53437,  0.53437,  0.00041,  0.00000
  4.5161,   0.1290,   0.0000,   0.0911,  0.68546,  0.68546,  0.00067,  0.00000
  4.5161,   0.1613,   0.0000,   0.0911,  0.82285,  0.82285,  0.00094,  0.00000
  4.5161,   0.1935,   0.0000,   0.0912,  0.94648,  0.94648,  0.00121,  0.00000
  4.5161,   0.2258,   0.0000,   0.0912,  1.05638,  1.05638,  0.00145,  0.00000
  4.5161,   0.2581,   0.0000,   0.0912,  1.15269,  1.15268,  0.00162,  0.00000
  4.5161,   0.2903,   0.0000,   0.0912,  1.23562,  1.23562,  0.00171,  0.00000
  4.5161,   0.3226,   0.0000,   0.0912,  1.30553,  1.30553,  0.00170,  0.00000
  4.5161,   0.3548,   0.0000,   0.0913,  1.36283,  1.36283,  0.00159,  0.00000
  4.5161,   0.3871,   0.0000,   0.0913,  1.40796,  1.40796,  0.00137,  0.00000
  4.5161,   0.4194,   0.0000,   0.0913,  1.44135,  1.44135,  0.00105,  0.00000
  4.5161,   0.4516,   0.0000,   0.0913,  1.46339,  1.46339,  0.00066,  0.00000
  4.5161,   0.4839,   0.0000,   0.0913,  1.47434,  1.47434,  0.00023,  0.00000
  4.5161,   0.5161,   0.0000,   0.0913,  1.47434,  1.47434, -0.00023,  0.00000
  4.5161,   0.5484,   0.0000,   0.0913,  1.46339,  1.46339, -0.00066,  0.00000
  4.5161,   0.5806,   0.0000,   0.0913,  1.44135,  1.44135, -0.00105,  0.00000
  4.5161,   0.6129,   0.0000,   0.0913,  1.40796,  1.40796, -0.00137,  0.00000
  4.5161,   0.6452,   0.0000,   0.0913,  1.36283,  1.36283, -0.00159,  0.00000
  4.5161,   0.6774,   0.0000,   0.0912,  1.30553,  1.30553, -0.00170,  0.00000
  4.5161,   0.7097,   0.0000,   0.0912,  1.23562,  1.23562, -0.00171,  0.00000
  4.5161,   0.7419,   0.0000,   0.0912,  1.15268,  1.15268, -0.00162,  0.00000
  4.5161,   0.7742,   0.0000,   0.0912,  1.05638,  1.05638, -0.00145,  0.00000
  4.5161,   0.8065,   0.0000,   0.0912,  0.94648,  0.94648, -0.00121,  0.00000
  4.5161,   0.8387,   0.0000,   0.0911,  0.82285,  0.82285, -0.00094,  0.00000
  4.5161,   0.8710,   0.0000,   0.0911,  0.68546,  0.68546, -0.00067,  0.00000
  4.5161,   0.9032,   0.0000,   0.0911,  0.53437,  0.53437, -0.00041,  0.00000
  4.5161,   0.9355,   0.0000,   0.0911,  0.36968,  0.36968, -0.00020,  0.00000
  4.5161,   0.9677,   0.0000,   0.0911,  0.19152,  0.19152, -0.00005,  0.00000
  4.5161,   1.0000,   0.0000,   0.0910,  0.00000,  0.00000,  0.00000,  0.00000
  4.8387,   0.0000,   0.0000,   0.0501,  0.00000,  0.00000,  0.00000,  0.00000
  4.8387,   0.0323,   0.0000,   0.0501,  0.19065,  0.19065,  0.00004,  0.00000
  4.8387,   0.0645,   0.0000,   0.0501,  0.36810,  0.36810,  0.00016,  0.00000
  4.8387,   0.0968,   0.0000,   0.0501,  0.53228,  0.53228,  0.00033,  0.00000
  4.8387,   0.1290,   0.0000,   0.0502,  0.68307,  0.68307,  0.00054,  0.00000
  4.8387,   0.1613,   0.0000,   0.0502,  0.82040,  0.82040,  0.00076,  0.00000
  4.8387,   0.1935,   0.0000,   0.0502,  0.94422,  0.94422,  0.00098,  0.00000
  4.8387,   0.2258,   0.0000,   0.0502,  1.05455,  1.05455,  0.00117,  0.00000
  4.8387,   0.2581,   0.0000,   0.0502,  1.15150,  1.15150,  0.00131,  0.00000
  4.8387,   0.2903,   0.0000,   0.0502,  1.23526,  1.23526,  0.00138,  0.00000
  4.8387,   0.3226,   0.0000,   0.0502,  1.30609,  1.30609,  0.00138,  0.00000
  4.8387,   0.3548,   0.0000,   0.0503,  1.36434,  1.36433,  0.00128,  0.00000
  4.8387,   0.3871,   0.0000,   0.0503,  1.41035,  1.41035,  0.00111,  0.00000
  4.8387,   0.4194,   0.0000,   0.0503,  1.44450,  1.44450,  0.00085,  0.00000
  4.8387,   0.4516,   0.0000,   0.0503,  1.46708,  1.46708,  0.00054,  0.00000
  4.8387,   0.4839,   0.0000,   0.0503,  1.47831,  1.47831,  0.00018,  0.00000
  4.8387,   0.5161,   0.0000,   0.0503,  1.47831,  1.47831, -0.00018,  0.00000
  4.8387,   0.5484,   0.0000,   0.0503,  1.46708,  1.46708, -0.00054,  0.00000
  4.8387,   0.5806,   0.0000,   0.0503,  1.44450,  1.44450, -0.00085,  0.00000
  4.8387,   0.6129,   0.0000,   0.0503,  1.41035,  1.41035, -0.00111,  0.00000
  4.8387,   0.6452,   0.0000,   0.0503,  1.36434,  1.36433, -0.00128,  0.00000
  4.8387,   0.6774,   0.0000,   0.0502,  1.30609,  1.30609, -0.00138,  0.00000
  4.8387,   0.7097,   0.0000,   0.0502,  1.23526,  1.23526, -0.00138,  0.00000
  4.8387,   0.7419,   0.0000,   0.0502,  1.15150,  1.15150, -0.00131,  0.00000
  4.8387,   0.7742,   0.0000,   0.0502,  1.05455,  1.05455, -0.00117,  0.00000
  4.8387,   0.8065,   0.0000,   0.0502,  0.94422,  0.94422, -0.00098,  0.00000
  4.8387,   0.8387,   0.0000,   0.0502,  0.82040,  0.82040, -0.00076,  0.00000
  4.8387,   0.8710,   0.0000,   0.0502,  0.68307,  0.68307, -0.00054,  0.00000
  4.8387,   0.9032,   0.0000,   0.0501,  0.53228,  0.53228, -0.00033,  0.00000
  4.8387,   0.9355,   0.0000,   0.0501,  0.36810,  0.36810, -0.00016,  0.00000
  4.8387,   0.9677,   0.0000,   0.0501,  0.19065,  0.19065, -0.00004,  0.00000
  4.8387,   1.0000,   0.0000,   0.0501,  0.00000,  0.00000,  0.00000,  0.00000
  5.1613,   0.0000,   0.0000,   0.0096,  0.00000,  0.00000,  0.00000,  0.00000
  5.1613,   0.0323,   0.0000,   0.0096,  0.18994,  0.18994,  0.00003,  0.00000
  5.1613,   0.0645,   0.0000,   0.0096,  0.36683,  0.36683,  0.00013,  0.00000
  5.1613,   0.0968,   0.0000,   0.0096,  0.53059,  0.53059,  0.00027,  0.00000
  5.1613,   0.1290,   0.0000,   0.0096,  0.68114,  0.68114,  0.00043,  0.00000
  5.1613,   0.1613,   0.0000,   0.0096,  0.81842,  0.81842,  0.00061,  0.00000
  5.1613,   0.1935,   0.0000,   0.0096,  0.94239,  0.94239,  0.00079,  0.00000
  5.1613,   0.2258,   0.0000,   0.0096,  1.05307,  1.05307,  0.00095,  0.00000
  5.1613,   0.2581,   0.0000,   0.0097,  1.15054,  1.15054,  0.00106,  0.00000
  5.1613,   0.2903,   0.0000,   0.0097,  1.23496,  1.23496,  0.00112,  0.00000
  5.1613,   0.3226,   0.0000,   0.0097,  1.30654,  1.30654,  0.00111,  0.00000
  5.1613,   0.3548,   0.0000,   0.0097,  1.36555,  1.36555,  0.00104,  0.00000
  5.1613,   0.3871,   0.0000,   0.0097,  1.41229,  1.41229,  0.00089,  0.00000
  5.1613,   0.4194,   0.0000,   0.0097,  1.44704,  1.44704,  0.00069,  0.00000
  5.1613,   0.4516,   0.0000,   0.0097,  1.47006,  1.47006,  0.00043,  0.00000
  5.1613,   0.4839,   0.0000,   0.0097,  1.48153,  1.48153,  0.00015,  0.00000
  5.1613,   0.5161,   0.0000,   0.0097,  1.48153,  1.48153, -0.00015,  0.00000
  5.1613,   0.5484,   0.0000,   0.0097,  1.47006,  1.47006, -0.00043,  0.00000
  5.1613,   0.5806,   0.0000,   0.0097,  1.44704,  1.44704, -0.00069,  0.00000
  5.1613,   0.6129,   0.0000,   0.0097,  1.41229,  1.41229, -0.00089,  0.00000
  5.1613,   0.6452,   0.0000,   0.0097,  1.36555,  1.36555, -0.00104,  0.00000
  5.1613,   0.6774,   0.0000,   0.0097,  1.30654,  1.30654, -0.00111,  0.00000
  5.1613,   0.7097,   0.0000,   0.0097,  1.23496,  1.23496, -0.00112,  0.00000
  5.1613,   0.7419,   0.0000,   0.0097,  1.15054,  1.15054, -0.00106,  0.00000
  5.1613,   0.7742,   0.0000,   0.0096,  1.05307,  1.05307, -0.00095,  0.00000
  5.1613,   0.8065,   0.0000,   0.0096,  0.94239,  0.94239, -0.00079,  0.00000
  5.1613,   0.8387,   0.0000,   0.0096,  0.81842,  0.81842, -0.00061,  0.00000
  5.1613,   0.8710,   0.0000,   0.0096,  0.68114,  0.68114, -0.00043,  0.00000
  5.1613,   0.9032,   0.0000,   0.0096,  0.53059,  0.53059, -0.00027,  0.00000
  5.1613,   0.9355,   0.0000,   0.0096,  0.36683,  0.36683, -0.00013,  0.00000
  5.1613,   0.9677,   0.0000,   0.0096,  0.18994,  0.18994, -0.00003,  0.00000
  5.1613,   1.0000,   0.0000,   0.0096,  0.00000,  0.00000,  0.00000,  0.00000
  5.4839,   0.0000,   0.0000,  -0.0306,  0.00000,  0.00000,  0.00000,  0.00000
  5.4839,   0.0323,   0.0000,  -0.0306,  0.18937,  0.18937,  0.00003,  0.00000
  5.4839,   0.0645,   0.0000,  -0.0306,  0.36579,  0.36579,  0.00010,  0.00000
  5.4839,   0.0968,   0.0000,  -0.0306,  0.52922,  0.52922,  0.00021,  0.00000
  5.4839,   0.1290,   0.0000,  -0.0306,  0.67958,  0.67958,  0.00035,  0.00000
  5.4839,   0.1613,   0.0000,  -0.0306,  0.81682,  0.81682,  0.00050,  0.00000
  5.4839,   0.1935,   0.0000,  -0.0305,  0.94091,  0.94091,  0.00064,  0.00000
  5.4839,   0.2258,   0.0000,  -0.0305,  1.05187,  1.05187,  0.00076,  0.00000
  5.4839,   0.2581,   0.0000,  -0.0305,  1.14976,  1.14976,  0.00086,  0.00000
  5.4839,   0.2903,   0.0000,  -0.0305,  1.23471,  1.23471,  0.00091,  0.00000
  5.4839,   0.3226,   0.0000,  -0.0305,  1.30689,  1.30689,  0.00090,  0.00000
  5.4839,   0.3548,   0.0000,  -0.0305,  1.36653,  1.36653,  0.00084,  0.00000
  5.4839,   0.3871,   0.0000,  -0.0305,  1.41385,  1.41385,  0.00072,  0.00000
  5.4839,   0.4194,   0.0000,  -0.0305,  1.44910,  1.44910,  0.00056,  0.00000
  5.4839,   0.4516,   0.0000,  -0.0305,  1.47248,  1.47248,  0.00035,  0.00000
  5.4839,   0.4839,   0.0000,  -0.0305,  1.48413,  1.48413,  0.00012,  0.00000
  5.4839,   0.5161,   0.0000,  -0.0305,  1.48413,  1.48413, -0.00012,  0.00000
  5.4839,   0.5484,   0.0000,  -0.0305,  1.47248,  1.47248, -0.00035,  0.00000
  5.4839,   0.5806,   0.0000,  -0.0305,  1.44910,  1.44910, -0.00056,  0.00000
  5.4839,   0.6129,   0.0000,  -0.0305,  1.41385,  1.41385, -0.00072,  0.00000
  5.4839,   0.6452,   0.0000,  -0.0305,  1.36653,  1.36653, -0.00084,  0.00000
  5.4839,   0.6774,   0.0000,  -0.0305,  1.30689,  1.30689, -0.00090,  0.00000
  5.4839,   0.7097,   0.0000,  -0.0305,  1.23471,  1.23471, -0.00091,  0.00000
  5.4839,   0.7419,   0.0000,  -0.0305,  1.14976,  1.14976, -0.00086,  0.00000
  5.4839,   0.7742,   0.0000,  -0.0305,  1.05187,  1.05187, -0.00076,  0.00000
  5.4839,   0.8065,   0.0000,  -0.0305,  0.94091,  0.94091, -0.00064,  0.00000
  5.4839,   0.8387,   0.0000,  -0.0306,  0.81682,  0.81682, -0.00050,  0.00000
  5.4839,   0.8710,   0.0000,  -0.0306,  0.67958,  0.67958, -0.00035,  0.00000
  5.4839,   0.9032,   0.0000,  -0.0306,  0.52922,  0.52922, -0.00021,  0.00000
  5.4839,   0.9355,   0.0000,  -0.0306,  0.36579,  0.36579, -0.00010,  0.00000
  5.4839,   0.9677,   0.0000,  -0.0306,  0.18937,  0.18937, -0.00003,  0.00000
  5.4839,   1.0000,   0.0000,  -0.0306,  0.00000,  0.00000,  0.00000,  0.00000
  5.8065,   0.0000,   0.0000,  -0.0705,  0.00000,  0.00000,  0.00000,  0.00000
  5.8065,   0.0323,   0.0000,  -0.0705,  0.18891,  0.18891,  0.00002,  0.00000
  5.8065,   0.0645,   0.0000,  -0.0705,  0.36496,  0.36496,  0.00008,  0.00000
